step	tag	value
56	train/batch_cls_loss	0.59810477
56	train/batch_box_loss	0.02660445
57	train/loss_step	2.64352345
57	train/lr	0.00030000
57	train/batch_acc	0.17647059
57	train/batch_box_iou	0.01492329
57	train/batch_cls_loss	0.43562919
57	train/batch_box_loss	0.04754815
58	train/loss_step	2.67289376
58	train/lr	0.00030000
58	train/batch_acc	0.38461538
58	train/batch_box_iou	0.03291726
58	train/batch_cls_loss	0.54291415
58	train/batch_box_loss	0.03916283
59	train/loss_step	2.56353474
59	train/lr	0.00030000
59	train/batch_acc	0.11764706
59	train/batch_box_iou	0.02515410
59	train/batch_cls_loss	0.42568758
59	train/batch_box_loss	0.03763109
60	train/loss_step	2.59449363
60	train/lr	0.00030000
60	train/batch_acc	0.40000000
60	train/batch_box_iou	0.04030564
60	train/batch_cls_loss	0.48314020
60	train/batch_box_loss	0.03839292
61	train/loss_step	2.66595650
61	train/lr	0.00030000
61	train/batch_acc	0.51851852
61	train/batch_box_iou	0.01376821
61	train/batch_cls_loss	0.49167827
61	train/batch_box_loss	0.04036292
62	train/loss_step	2.58604765
62	train/lr	0.00030000
62	train/batch_acc	0.35000000
62	train/batch_box_iou	0.01790138
62	train/batch_cls_loss	0.46639094
62	train/batch_box_loss	0.03109188
63	train/loss_step	2.80271912
63	train/lr	0.00030000
63	train/batch_acc	0.48837209
63	train/batch_box_iou	0.03129144
63	train/batch_cls_loss	0.65604085
63	train/batch_box_loss	0.04185222
64	train/loss_step	2.58695650
64	train/lr	0.00030000
64	train/batch_acc	0.57894737
64	train/batch_box_iou	0.07986017
64	train/batch_cls_loss	0.60897136
64	train/batch_box_loss	0.02754112
65	train/loss_step	2.55503249
65	train/lr	0.00030000
65	train/batch_acc	0.35714286
65	train/batch_box_iou	0.00720525
65	train/batch_cls_loss	0.38427326
65	train/batch_box_loss	0.03703395
66	train/loss_step	2.82635570
66	train/lr	0.00030000
66	train/batch_acc	0.67924528
66	train/batch_box_iou	0.06721482
66	train/batch_cls_loss	0.76663870
66	train/batch_box_loss	0.03882935
67	train/loss_step	2.68176436
67	train/lr	0.00030000
67	train/batch_acc	0.36666667
67	train/batch_box_iou	0.02651073
67	train/batch_cls_loss	0.56387377
67	train/batch_box_loss	0.03418240
68	train/loss_step	2.77135229
68	train/lr	0.00030000
68	train/batch_acc	0.45945946
68	train/batch_box_iou	0.03690058
68	train/batch_cls_loss	0.62734139
68	train/batch_box_loss	0.04356243
69	train/loss_step	2.55419064
69	train/lr	0.00030000
69	train/batch_acc	0.33333333
69	train/batch_box_iou	0.07527116
69	train/batch_cls_loss	0.56360447
69	train/batch_box_loss	0.02822565
70	train/loss_step	2.45374608
70	train/lr	0.00030000
70	train/batch_acc	0.18181818
70	train/batch_box_iou	0.07225784
70	train/batch_cls_loss	0.35795248
70	train/batch_box_loss	0.04806184
71	train/loss_step	2.62364864
71	train/lr	0.00030000
71	train/batch_acc	0.40000000
71	train/batch_box_iou	0.00157752
71	train/batch_cls_loss	0.43390977
71	train/batch_box_loss	0.03857879
72	train/loss_step	2.58083057
72	train/lr	0.00030000
72	train/batch_acc	0.17391304
72	train/batch_box_iou	0.04490414
72	train/batch_cls_loss	0.49416497
72	train/batch_box_loss	0.03529477
73	train/loss_step	2.50956988
73	train/lr	0.00030000
73	train/batch_acc	0.36842105
73	train/batch_box_iou	0.03244748
73	train/batch_cls_loss	0.43584567
73	train/batch_box_loss	0.02772382
74	train/loss_step	2.68163395
74	train/lr	0.00030000
74	train/batch_acc	0.29268293
74	train/batch_box_iou	0.08161986
74	train/batch_cls_loss	0.68484896
74	train/batch_box_loss	0.03200492
75	train/loss_step	2.75771427
75	train/lr	0.00030000
75	train/batch_acc	0.25806452
75	train/batch_box_iou	0.02286050
75	train/batch_cls_loss	0.58397281
75	train/batch_box_loss	0.04389251
76	train/loss_step	2.69948721
76	train/lr	0.00030000
76	train/batch_acc	0.44736842
76	train/batch_box_iou	0.05927571
76	train/batch_cls_loss	0.63121951
76	train/batch_box_loss	0.03736380
77	train/loss_step	2.47029209
77	train/lr	0.00030000
77	train/batch_acc	0.34615385
77	train/batch_box_iou	0.09007706
77	train/batch_cls_loss	0.52039909
77	train/batch_box_loss	0.02600942
78	train/loss_step	2.82125115
78	train/lr	0.00030000
78	train/batch_acc	0.53846154
78	train/batch_box_iou	0.05986267
78	train/batch_cls_loss	0.75849485
78	train/batch_box_loss	0.03649634
79	train/loss_step	2.65807819
79	train/lr	0.00030000
79	train/batch_acc	0.11111111
79	train/batch_box_iou	0.03036589
79	train/batch_cls_loss	0.55301809
79	train/batch_box_loss	0.03315840
80	train/loss_step	2.62055159
80	train/lr	0.00030000
80	train/batch_acc	0.37500000
80	train/batch_box_iou	0.00923744
80	train/batch_cls_loss	0.46068716
