step	tag	value
39	train/batch_box_loss	0.03047193
40	train/loss_step	2.87175870
40	train/lr	0.00050000
40	train/batch_acc	0.55000000
40	train/batch_box_iou	0.01257097
40	train/batch_cls_loss	0.71145594
40	train/batch_box_loss	0.03708894
41	train/loss_step	2.71384525
41	train/lr	0.00050000
41	train/batch_acc	0.65000000
41	train/batch_box_iou	0.04279400
41	train/batch_cls_loss	0.65389013
41	train/batch_box_loss	0.02910863
42	train/loss_step	2.91334248
42	train/lr	0.00050000
42	train/batch_acc	0.62962963
42	train/batch_box_iou	0.03652763
42	train/batch_cls_loss	0.79372716
42	train/batch_box_loss	0.03853410
43	train/loss_step	2.88416934
43	train/lr	0.00050000
43	train/batch_acc	0.16666667
43	train/batch_box_iou	0.01305804
43	train/batch_cls_loss	0.75502962
43	train/batch_box_loss	0.03105118
44	train/loss_step	2.99437690
44	train/lr	0.00050000
44	train/batch_acc	0.32000000
44	train/batch_box_iou	0.02286196
44	train/batch_cls_loss	0.87408453
44	train/batch_box_loss	0.03320324
45	train/loss_step	2.97881746
45	train/lr	0.00050000
45	train/batch_acc	0.71428571
45	train/batch_box_iou	0.01460885
45	train/batch_cls_loss	0.85069519
45	train/batch_box_loss	0.03146800
46	train/loss_step	2.76198435
46	train/lr	0.00050000
46	train/batch_acc	0.57142857
46	train/batch_box_iou	0.03750619
46	train/batch_cls_loss	0.72471887
46	train/batch_box_loss	0.02245558
47	train/loss_step	2.90793371
47	train/lr	0.00050000
47	train/batch_acc	0.55172414
47	train/batch_box_iou	0.05326418
47	train/batch_cls_loss	0.86396646
47	train/batch_box_loss	0.03009915
48	train/loss_step	2.99427724
48	train/lr	0.00050000
48	train/batch_acc	0.41666667
48	train/batch_box_iou	0.01846037
48	train/batch_cls_loss	0.85015786
48	train/batch_box_loss	0.03620803
3	train/loss_epoch	2.88247257
3	train/epoch_acc	0.59722222
3	train/epoch_box_iou	0.02895063
3	val/loss	2.75822774
3	val/acc	0.60303030
3	val/box_iou	0.03632922
3	val/mAP	0.00000000
3	val/mAP50_95	0.00000000
3	val/precision	0.00000000
3	val/recall	0.00000000
3	train/early_stop_loss	2.75822774
