step	tag	value
53	train/batch_box_iou	0.02359261
53	train/batch_cls_loss	0.49826843
53	train/batch_box_loss	0.04388966
54	train/loss_step	2.80362129
54	train/lr	0.00030000
54	train/batch_acc	0.46875000
54	train/batch_box_iou	0.00858446
54	train/batch_cls_loss	0.57985598
54	train/batch_box_loss	0.04818686
55	train/loss_step	2.58428168
55	train/lr	0.00030000
55	train/batch_acc	0.65517241
55	train/batch_box_iou	0.05544873
55	train/batch_cls_loss	0.48047954
55	train/batch_box_loss	0.04293990
56	train/loss_step	2.80404234
56	train/lr	0.00030000
56	train/batch_acc	0.33333333
56	train/batch_box_iou	0.01040609
56	train/batch_cls_loss	0.61915195
56	train/batch_box_loss	0.04114051
57	train/loss_step	2.61409950
57	train/lr	0.00030000
57	train/batch_acc	0.32142857
57	train/batch_box_iou	0.04586193
57	train/batch_cls_loss	0.53862810
57	train/batch_box_loss	0.03343907
58	train/loss_step	2.48653316
58	train/lr	0.00030000
58	train/batch_acc	0.76000000
58	train/batch_box_iou	0.03057757
58	train/batch_cls_loss	0.36912253
58	train/batch_box_loss	0.03571317
59	train/loss_step	2.62371922
59	train/lr	0.00030000
59	train/batch_acc	0.57575758
59	train/batch_box_iou	0.02482432
59	train/batch_cls_loss	0.48347187
59	train/batch_box_loss	0.03797921
60	train/loss_step	2.65897107
60	train/lr	0.00030000
60	train/batch_acc	0.54166667
60	train/batch_box_iou	0.01345399
60	train/batch_cls_loss	0.46273866
60	train/batch_box_loss	0.04462808
61	train/loss_step	2.46406746
61	train/lr	0.00030000
61	train/batch_acc	0.88235294
61	train/batch_box_iou	0.01166423
61	train/batch_cls_loss	0.31113505
61	train/batch_box_loss	0.03525217
62	train/loss_step	2.53204346
62	train/lr	0.00030000
62	train/batch_acc	0.61538462
62	train/batch_box_iou	0.01091566
62	train/batch_cls_loss	0.38394022
62	train/batch_box_loss	0.03398691
63	train/loss_step	2.51656008
63	train/lr	0.00030000
63	train/batch_acc	0.23076923
63	train/batch_box_iou	0.01261572
63	train/batch_cls_loss	0.38120303
63	train/batch_box_loss	0.03211769
64	train/loss_step	2.58824253
64	train/lr	0.00030000
64	train/batch_acc	0.48000000
64	train/batch_box_iou	0.02153304
64	train/batch_cls_loss	0.48793811
64	train/batch_box_loss	0.02867408
65	train/loss_step	2.68432856
65	train/lr	0.00030000
65	train/batch_acc	0.58139535
65	train/batch_box_iou	0.04007722
65	train/batch_cls_loss	0.58850002
65	train/batch_box_loss	0.03519659
66	train/loss_step	2.71032715
66	train/lr	0.00030000
66	train/batch_acc	0.40740741
66	train/batch_box_iou	0.02994054
66	train/batch_cls_loss	0.59299040
66	train/batch_box_loss	0.03544358
67	train/loss_step	2.48033047
67	train/lr	0.00030000
67	train/batch_acc	0.42857143
67	train/batch_box_iou	0.01144526
67	train/batch_cls_loss	0.33664426
67	train/batch_box_loss	0.03331537
68	train/loss_step	2.71177435
68	train/lr	0.00030000
68	train/batch_acc	0.36111111
68	train/batch_box_iou	0.00990171
68	train/batch_cls_loss	0.54669869
68	train/batch_box_loss	0.03697584
69	train/loss_step	2.28510785
69	train/lr	0.00030000
69	train/batch_acc	0.94444444
69	train/batch_box_iou	0.05048570
69	train/batch_cls_loss	0.27058625
69	train/batch_box_loss	0.02309857
70	train/loss_step	2.42269301
70	train/lr	0.00030000
