step	tag	value
51	train/batch_box_loss	0.03169416
52	train/loss_step	3.59712315
52	train/lr	0.00050000
52	train/batch_acc	0.65384615
52	train/batch_box_iou	0.01220076
52	train/batch_cls_loss	1.47477794
52	train/batch_box_loss	0.02934932
53	train/loss_step	3.52600121
53	train/lr	0.00050000
53	train/batch_acc	0.40000000
53	train/batch_box_iou	0.00785017
53	train/batch_cls_loss	1.35153544
53	train/batch_box_loss	0.03803321
54	train/loss_step	3.53702593
54	train/lr	0.00050000
54	train/batch_acc	0.47826087
54	train/batch_box_iou	0.01237585
54	train/batch_cls_loss	1.39378834
54	train/batch_box_loss	0.03359782
55	train/loss_step	3.49734306
55	train/lr	0.00050000
55	train/batch_acc	0.64705882
55	train/batch_box_iou	0.01505551
55	train/batch_cls_loss	1.36827540
55	train/batch_box_loss	0.03183575
56	train/loss_step	3.65292120
56	train/lr	0.00050000
56	train/batch_acc	0.45833333
56	train/batch_box_iou	0.00995115
56	train/batch_cls_loss	1.54215527
56	train/batch_box_loss	0.02613369
57	train/loss_step	3.76136017
57	train/lr	0.00050000
57	train/batch_acc	0.51724138
57	train/batch_box_iou	0.00484674
57	train/batch_cls_loss	1.59162521
57	train/batch_box_loss	0.03588571
58	train/loss_step	3.78832769
58	train/lr	0.00050000
58	train/batch_acc	0.41666667
58	train/batch_box_iou	0.00776544
58	train/batch_cls_loss	1.66537285
58	train/batch_box_loss	0.02769713
59	train/loss_step	3.54230690
59	train/lr	0.00050000
59	train/batch_acc	0.65000000
59	train/batch_box_iou	0.00264559
59	train/batch_cls_loss	1.38476634
59	train/batch_box_loss	0.03256635
60	train/loss_step	3.74632406
60	train/lr	0.00050000
60	train/batch_acc	0.25925926
60	train/batch_box_iou	0.03565593
60	train/batch_cls_loss	1.68204319
60	train/batch_box_loss	0.02711852
61	train/loss_step	3.73660707
61	train/lr	0.00050000
61	train/batch_acc	0.28000000
61	train/batch_box_iou	0.00692109
61	train/batch_cls_loss	1.58619010
61	train/batch_box_loss	0.03285187
62	train/loss_step	3.33626699
62	train/lr	0.00050000
62	train/batch_acc	0.66666667
62	train/batch_box_iou	0.02850501
62	train/batch_cls_loss	1.26356912
62	train/batch_box_loss	0.02594160
63	train/loss_step	3.59041452
63	train/lr	0.00050000
63	train/batch_acc	0.33333333
63	train/batch_box_iou	0.00818333
63	train/batch_cls_loss	1.46924257
63	train/batch_box_loss	0.02750774
64	train/loss_step	3.65472293
64	train/lr	0.00050000
