step	tag	value
86	train/batch_box_iou	0.01960341
86	train/batch_cls_loss	1.53360093
86	train/batch_box_loss	0.04697776
87	train/batch_loss	1.84021235
87	train/batch_acc	0.16000000
87	train/batch_box_iou	0.02572182
87	train/batch_cls_loss	1.58522749
87	train/batch_box_loss	0.05099699
88	train/batch_loss	1.61979878
88	train/batch_acc	0.15000000
88	train/batch_box_iou	0.03812606
88	train/batch_cls_loss	1.38980484
88	train/batch_box_loss	0.04599878
89	train/batch_loss	1.72039366
89	train/batch_acc	0.18181818
89	train/batch_box_iou	0.08234920
89	train/batch_cls_loss	1.51666737
89	train/batch_box_loss	0.04074526
90	train/batch_loss	1.73382306
90	train/batch_acc	0.23809524
90	train/batch_box_iou	0.02550478
90	train/batch_cls_loss	1.43679881
90	train/batch_box_loss	0.05940484
91	train/batch_loss	1.68684101
91	train/batch_acc	0.22222222
91	train/batch_box_iou	0.07337765
91	train/batch_cls_loss	1.49983096
91	train/batch_box_loss	0.03740202
92	train/batch_loss	1.89605319
92	train/batch_acc	0.16666667
92	train/batch_box_iou	0.02642588
92	train/batch_cls_loss	1.52043366
92	train/batch_box_loss	0.07512391
93	train/batch_loss	1.77841723
93	train/batch_acc	0.16666667
93	train/batch_box_iou	0.05239200
93	train/batch_cls_loss	1.54677606
93	train/batch_box_loss	0.04632824
94	train/batch_loss	1.92536616
94	train/batch_acc	0.03703704
94	train/batch_box_iou	0.05496015
94	train/batch_cls_loss	1.60081315
94	train/batch_box_loss	0.06491061
95	train/batch_loss	1.86126959
95	train/batch_acc	0.05000000
95	train/batch_box_iou	0.07995611
95	train/batch_cls_loss	1.60055196
95	train/batch_box_loss	0.05214353
96	train/batch_loss	2.11649585
96	train/batch_acc	0.09375000
96	train/batch_box_iou	0.05378193
96	train/batch_cls_loss	1.82839251
96	train/batch_box_loss	0.05762067
97	train/batch_loss	1.77873075
97	train/batch_acc	0.04761905
97	train/batch_box_iou	0.09234612
97	train/batch_cls_loss	1.60412765
97	train/batch_box_loss	0.03492062
98	train/batch_loss	1.69104087
98	train/batch_acc	0.05263158
98	train/batch_box_iou	0.06549717
98	train/batch_cls_loss	1.54064023
98	train/batch_box_loss	0.03008012
99	train/batch_loss	1.85324526
99	train/batch_acc	0.07407407
99	train/batch_box_iou	0.07907627
99	train/batch_cls_loss	1.55018234
99	train/batch_box_loss	0.06061259
100	train/batch_loss	1.75927448
100	train/batch_acc	0.09090909
100	train/batch_box_iou	0.04081666
100	train/batch_cls_loss	1.55149329
100	train/batch_box_loss	0.04155624
101	train/batch_loss	1.82730603
101	train/batch_acc	0.19230769
101	train/batch_box_iou	0.06002093
101	train/batch_cls_loss	1.60316205
101	train/batch_box_loss	0.04482879
102	train/batch_loss	1.80097842
102	train/batch_acc	0.15384615
102	train/batch_box_iou	0.01646258
102	train/batch_cls_loss	1.57509649
102	train/batch_box_loss	0.04517638
103	train/batch_loss	1.63736403
103	train/batch_acc	0.22727273
103	train/batch_box_iou	0.09782586
103	train/batch_cls_loss	1.42291999
103	train/batch_box_loss	0.04288881
104	train/batch_loss	1.70492041
104	train/batch_acc	0.22727273
104	train/batch_box_iou	0.04581064
104	train/batch_cls_loss	1.45195293
104	train/batch_box_loss	0.05059350
105	train/batch_loss	1.93864846
105	train/batch_acc	0.15625000
105	train/batch_box_iou	0.05334841
105	train/batch_cls_loss	1.66101968
105	train/batch_box_loss	0.05552576
106	train/batch_loss	1.77053404
106	train/batch_acc	0.32000000
106	train/batch_box_iou	0.06153234
106	train/batch_cls_loss	1.42339897
106	train/batch_box_loss	0.06942701
107	train/batch_loss	1.52194321
107	train/batch_acc	0.35000000
107	train/batch_box_iou	0.05369728
107	train/batch_cls_loss	1.35238755
107	train/batch_box_loss	0.03391113
108	train/batch_loss	1.99373674
108	train/batch_acc	0.17857143
108	train/batch_box_iou	0.04121798
108	train/batch_cls_loss	1.73743868
108	train/batch_box_loss	0.05125963
109	train/batch_loss	1.85551226
109	train/batch_acc	0.18181818
109	train/batch_box_iou	0.06036977
109	train/batch_cls_loss	1.59314740
109	train/batch_box_loss	0.05247297
110	train/batch_loss	1.66484201
110	train/batch_acc	0.25000000
110	train/batch_box_iou	0.10783377
110	train/batch_cls_loss	1.41025114
110	train/batch_box_loss	0.05091818
111	train/batch_loss	1.60894799
111	train/batch_acc	0.21052632
111	train/batch_box_iou	0.06487056
111	train/batch_cls_loss	1.41983843
111	train/batch_box_loss	0.03782192
112	train/batch_loss	1.63118935
112	train/batch_acc	0.34782609
112	train/batch_box_iou	0.06732942
112	train/batch_cls_loss	1.37690771
112	train/batch_box_loss	0.05085631
113	train/batch_loss	1.94431496
113	train/batch_acc	0.15625000
113	train/batch_box_iou	0.08144093
113	train/batch_cls_loss	1.64677465
113	train/batch_box_loss	0.05950807
114	train/batch_loss	1.66429663
114	train/batch_acc	0.25000000
114	train/batch_box_iou	0.04880893
114	train/batch_cls_loss	1.45595813
114	train/batch_box_loss	0.04166769
115	train/batch_loss	1.86437726
115	train/batch_acc	0.12000000
115	train/batch_box_iou	0.09670111
115	train/batch_cls_loss	1.57215977
115	train/batch_box_loss	0.05844349
116	train/batch_loss	1.65233541
116	train/batch_acc	0.44444444
116	train/batch_box_iou	0.07868242
116	train/batch_cls_loss	1.33331132
116	train/batch_box_loss	0.06380481
117	train/batch_loss	1.70299530
117	train/batch_acc	0.05263158
117	train/batch_box_iou	0.09468507
117	train/batch_cls_loss	1.59578609
117	train/batch_box_loss	0.02144185
118	train/batch_loss	1.82541978
118	train/batch_acc	0.05263158
118	train/batch_box_iou	0.05545131
118	train/batch_cls_loss	1.61070895
118	train/batch_box_loss	0.04294217
